ID;Überschrift;Kurztext;Text;Linien;Startdatum;Enddatum;Quelle;Anhänge;Links;Bild;Kategorien;Nachrichtentypen;Zeitstempel;Betroffene Haltestellen;Aktualisierungszeit
d43e4f54-cbc2-4d67-94ae-a95b7ddec2f0;Stammstreckensperrung vom 26. Juli bis 6. September 2025;S-Bahnen fahren die Stationen Hauptbahnhof (tief), Stadtmitte, Feuersee, Schwabstraße, Universität und Österfeld vorübergehend nicht an.;<p>Vom 26. Juli, 1.30 Uhr, bis zum 6. September 2025, 3.30 Uhr, setzt die Deutsche Bahn die Modernisierung der innerstädtischen Tunnelstrecke zwischen Stuttgart Hauptbahnhof (tief) und Stuttgart-Vaihingen fort.</p><p>Die S-Bahnen fahren im <strong>30-Minuten-Takt </strong>und in <strong>Stuttgart Hauptbahnhof von den Gleisen 1-4</strong>.</p><p>Ein Pendelverkehr mit <strong>Regionalexpress-Zügen (RE-Pendel)</strong> verkehrt <strong>stündlich zwischen Stuttgart Hauptbahnhof (Gleis 5) und Böblingen, mit Halt in Stuttgart Vaihingen</strong>. Alle zwei Stunden ergänzen Züge des Regionalverkehrs die Fahrten.</p><p>Die innerstädtischen <strong>Haltestellen entlang der Stammstrecke</strong> bedient ein<strong> Ersatzverkehr mit Bussen (SEV1) zwischen Stuttgart Hauptbahnhof (Arnulf-Klett-Platz) und Stuttgart Vaihingen</strong>. Für die frühe Anbindung des Flughafens mit den S-Bahnen fahren <strong>montags bis freitags jeweils um 4.50 Uhr Direktbusse (SEV3) vom Hauptbahnhof (Arnulf-Klett-Platz) zum Stuttgart Airport Busterminal</strong>.</p><p></p><p></p><p></p><p>Die S-Bahn Stuttgart fasst alle Informationen zur Stammstreckensperrung auf der gesonderten Internetseite (stammstrecke.info) zusammen.</p><p></p><p>Bitte informieren Sie sich vor Fahrtantritt und prüfen Ihre Reiseverbindungen online.</p>;S 1, S 2, S 3, S 4, S 5, S 6;2025-07-26T01:30:00;2025-09-06T03:30:00;RisDisruptions;;Informationen zur Stammstreckensperrung;https://assets-ri.extranet.deutschebahn.com/regio_sbahn_stuttgart/2025-07-13/3b380390-e43d-4d90-ade0-e9ac3c04e08ereisendenkarte_20250708-150037.png;;2;2025-08-04T21:56:30.648504;8005769, 8005776, 8005767, 8005778, 8005773, 8000096;2025-08-04T23:58:24.683487
bdc6995a-08d1-4ca3-b089-ea6fd428c153;Bad Cannstatt <> Fellbach/Esslingen(N): Zugausfälle, Haltausfälle und Ersatzverkehr mit Bussen;Von Samstag, 26. Juli, 1.30 Uhr bis Samstag, 6. September 2025, 3.30 Uhr finden im Bahnhof Bad Cannstatt Bauarbeiten statt. Da die Gleise 1-4 in Bad Cannstatt nicht genutzt werden können, kommt es zu folgenden Einschränkungen:;"<ul><li>Die <strong>Linie S1</strong> <strong>Richtung Plochingen/Kirchheim (T) hält nicht in Neckarpark und Obertürkheim. </strong></li><li>Von Bad Cannstatt, Eisenbahnstraße nach Esslingen(N), Bahnhof/ZOB verkehrt ein <strong>Ersatzverkehr mit Bussen (S1E)</strong>.</li><li>In Bad Cannstatt fährt die Linie S1 von den Gleisen 5 und 8 ab.</li></ul><p></p><ul><li>Die <strong>Linie S2 hält in beiden Richtungen nicht in Sommerrain und Nürnberger Straße</strong>.</li><li>Zwischen Bad Cannstatt, Wilhelmsplatz, Pos. 2. und Fellbach, Bahnhof/ZOB verkehrt ein <strong>Ersatzverkehr mit Bussen (S3E).</strong><ul><li>Hinweis: Iron Maiden Konzert auf dem Cannstatter Wasen am Samstag, 26. Juli 2025: Zusätzliche Busse zur An- und Abreise beim S3E sowie zur Abreise zusätzlicher Direktbus S2X von Bad Cannstatt, Wilhelmsplatz, Pos 2. (Abfahrt 23.40 Uhr) nach Waiblingen, ZOB (Ankunft 00.00 Uhr)</li></ul></li><li>In Bad Cannstatt fährt die Linie S2 von den Gleisen 6 und 7 ab.</li></ul><p></p><ul><li>Die <strong>Linie S3 verkehrt nur zwischen Fellbach und Backnang.</strong></li><li>Zwischen Bad Cannstatt, Wilhelmsplatz, Pos. 2. und Fellbach, Bahnhof/ZOB verkehrt ein <strong>Ersatzverkehr mit Bussen (S3E).</strong></li></ul><p></p><p><strong>Bitte beachten Sie: </strong>Aufgrund von Oberleitungsarbeiten zwischen Bad Cannstatt und Obertürkheim fallen in der Nacht 6. September zwischen 1.30 Uhr und 3.30 Uhr <strong>bei der Linie S1 Richtung Stuttgart Hbf zusätzlich die Halte Obertürkheim, Untertürkheim und Neckarpark aus. </strong>Zwischen Mettingen und Bad Cannstatt verkehrt in beiden Richtungen ein Ersatzverkehr mit Bussen (S1E).</p><p>Aufgrund der Stammstreckensperrung kommt es im genannten Zeitraum zu weiteren Einschränkungen und Fahrplanabweichungen im S-Bahn- und Regionalverkehr. Bitte informieren Sie sich hierzu auf stammstrecke.info</p><p>Bitte berücksichtigen Sie diese Abweichungen bei Ihrer Reiseplanung und informieren Sie sich vorab über Ihre Reiseverbindungen. Um keine kurzfristigen Änderungen zu verpassen, informieren Sie sich bitte auch unmittelbar vor Fahrtantritt in den digitalen Reiseauskunftsmedien unter&nbsp;bahn.de&nbsp;oder in der App DB Navigator.</p>";S 1, S 2, S 3;2025-07-26T01:30:00;2025-09-06T03:30:00;RisDisruptions;"Fahrplan Ersatzverkehr S1E_Bad Cannstatt nach Esslingen.pdf; Fahrplan Ersatzverkehr S3E Bad Cannstatt – Fellbach.pdf";weitere Informationen;https://assets-ri.extranet.deutschebahn.com/regio_sbahn_stuttgart/2025-08-01/8467a9ca-e200-447d-967c-c0a3d1336e4freisendenkarte_20250623-103326.png;;2;2025-08-04T21:56:30.648504;8006743, 8005772, 8005769, 8001921, 8005775, 8001974;2025-08-04T23:58:24.683535
ca18e693-0cc1-4111-8d0d-58f4aab24ab2;Ludwigsburg <> Marbach(N): Zugausfälle und Ersatzverkehr mit Bussen;Von 1. August bis 20. August 2025 werden die Gleise zwischen Ludwigsburg und Marbach(N) erneuert. Es kommt daher es in mehreren Zeiträumen zu Zugausfällen und Ersatzverkehr mit Bussen:;"<p><strong>In den Nächten 08./09. August und 09/10. August, jeweils zwischen 21.45 Uhr und 3.30 Uhr sowie in der Nacht 10./11. August 2025 von 21.45 Uhr bis 1.30 Uhr</strong></p><ul><li>Die Linie S4 fällt zwischen Ludwigsburg und Marbach(N) aus.</li><li>Ersatzverkehr mit Bussen:<ul><li>S4E zwischen Marbach (N) und Ludwigsburg mit allen Zwischenhalten.&nbsp;</li></ul></li></ul><p><strong>In der Nacht 19.08. bis 20.08.2025, von 22.30 Uhr bis 2 Uhr</strong></p><ul><li>Die Linie S4 fällt zwischen Ludwigsburg und Marbach(N) aus.</li><li>Ersatzverkehr mit Bussen:<ul><li>S4E zwischen Marbach (N) und Ludwigsburg mit allen Zwischenhalten.&nbsp;</li></ul></li></ul><p><strong>Aufgrund der Stammstreckensperrung kommt es im genannten Zeitraum zu weiteren Einschränkungen und Fahrplanabweichungen im S-Bahn- und Regionalverkehr. Bitte informieren Sie sich hierzu auf stammstrecke.info</strong></p><p>Bitte berücksichtigen Sie diese Abweichungen bei Ihrer Reiseplanung und informieren Sie sich vorab über Ihre Reiseverbindungen. Um keine kurzfristigen Änderungen zu verpassen, informieren Sie sich bitte auch unmittelbar vor Fahrtantritt in den digitalen Reiseauskunftsmedien unter&nbsp;bahn.de&nbsp;oder in der App DB Navigator.</p>";S 4;2025-08-01T04:00:00;2025-08-20T00:00:00;RisDisruptions;;Weiterführende Informationen;https://assets-ri.extranet.deutschebahn.com/regio_sbahn_stuttgart/2025-08-04/8552ee57-9351-4251-a219-bf47aaab2aa2reisendenkarte_20250710-112954.png;isInTimeInterval;2;2025-08-04T21:56:30.648504;8002065, 8000235, 8000873, 8001967, 8003853;2025-08-04T23:58:24.683595
38277db3-4473-4db3-a3f0-5cd8ef5524c7;Bad Cannstatt <> Esslingen: Haltausfälle und Ersatzverkehr mit Bussen;In der Nacht 12./13. August, 22 bis 5 Uhr,  finden zwischen Bad Cannstatt und Plochingen Instandhaltungsarbeiten statt. ;"<ul><li><strong>S1 in Richtung S-Hauptbahnhof</strong> hält nicht in Obertürkheim, Untertürkheim und Neckarpark.</li><li><strong>S1 in Richtung Kirchheim (T)</strong> hält nicht in Neckarpark, Obertürkheim und Esslingen-Mettingen.</li><li>Zwischen Bad Cannstatt und Esslingen fährt in beiden Richtungen ein <strong>Ersatzverkehr mit Bussen (S1E)</strong>.</li></ul><p><strong>Bitte beachten Sie</strong>: vom 26. Juli bis 6. September kommt es aufgrund der Stammstreckensperrung und weiterer Parallelbaustellen zu erheblichen Fahrplanabweichungen auf allen Linien der S-Bahn Stuttgart. Informationen hierzu finden Sie auf stammstrecke.info.</p><p>Bitte berücksichtigen Sie diese Abweichungen bei Ihrer Reiseplanung und informieren Sie sich vorab über Ihre Reiseverbindungen. Um keine kurzfristigen Änderungen zu verpassen, informieren Sie sich bitte auch unmittelbar vor Fahrtantritt in den digitalen Reiseauskunftsmedien unter&nbsp;bahn.de&nbsp;oder in der App DB Navigator.</p>";S 1;2025-08-12T22:00:00;2025-08-13T05:00:00;RisDisruptions;Fahrplan S1E Esslingen - Bad Cannstatt.pdf;Weiterführende Informationen;https://assets-ri.extranet.deutschebahn.com/regio_sbahn_stuttgart/2025-07-21/5e9e4e1c-5257-40f5-9fcb-fc8b4921b22dreisendenkarte_20250715-115658.png;isInTimeInterval, isWeek;2;2025-08-04T21:56:30.648504;8006743, 8005772, 8005769, 8001921, 8005775, 8001920;2025-08-04T23:58:24.683630
ae991e6d-1c57-4931-bc9f-8bb325fc2797;Stuttgart Hauptbahnhof <> Ludwigsburg/Bietigheim: Haltausfälle und Ersatzverkehr mit Bussen  ;In den Nächten 19./20. und 20./21. August finden Instandhaltungsarbeiten zwischen Stuttgart-Hauptbahnhof und Ludwigsburg statt.;"<p><strong>Auf der Linie S4 kommt es zu folgenden Einschränkungen:</strong></p><p>In den Nächten 19./20. und 20./21. August, jeweils 22 bis ca. 1.30 Uhr:</p><ul><li><strong>S4 </strong>entfällt in beiden Richtungen zwischen S-Hauptbahnhof und Ludwigsburg (bitte beachten Sie: wegen einer Parallelbaustelle entfällt die S4 in der Nacht 19./20.8. von 22.50 bis 1.45 Uhr zwischen S-Hauptbahnhof und Marbach).</li></ul><p>Am 21. August:</p><ul><li><strong>S4 </strong>mit Abfahrt in Marbach um 3.55 Uhr hält nicht in Feuerbach und Nordbahnhof.</li></ul><p><strong>Auf der Linie S5 kommt es zu folgenden Einschränkungen:</strong></p><p>In der Nacht 19./20. August, 22 bis 1.30 Uhr:</p><ul><li><strong>S5 </strong>in Richtung Bietigheim verkehrt ohne Halt in Feuerbach und Nordbahnhof sowie in Asperg und Tamm.</li><li>Zwischen 0 und 1.30 Uhr fährt ein <strong>Ersatzverkehr mit Bussen (S5E)</strong> zwischen Ludwigsburg und Bietigheim.</li></ul><p>In der Nacht 20./21. August, 22 bis 1.30 Uhr:</p><ul><li><strong>S5</strong> verkehrt in beiden Richtungen ohne Halt in Feuerbach und Nordbahnhof.</li></ul><p><strong>Bitte beachten Sie</strong>: vom 26. Juli bis 6. September kommt es aufgrund der Stammstreckensperrung und weiterer Parallelbaustellen zu erheblichen Fahrplanabweichungen auf allen Linien der S-Bahn Stuttgart. Informationen hierzu finden Sie auf stammstrecke.info.</p><p>Bitte berücksichtigen Sie diese Abweichungen bei Ihrer Reiseplanung und informieren Sie sich vorab über Ihre Reiseverbindungen. Um keine kurzfristigen Änderungen zu verpassen, informieren Sie sich bitte auch unmittelbar vor Fahrtantritt in den digitalen Reiseauskunftsmedien unter&nbsp;bahn.de&nbsp;oder in der App DB Navigator.</p>";S 4, S 5;2025-08-19T22:00:00;2025-08-21T02:00:00;RisDisruptions;Fahrplan S5E Bietigheim - Ludwigsburg.pdf;Weiterführende Informationen;https://assets-ri.extranet.deutschebahn.com/regio_sbahn_stuttgart/2025-07-23/6ed9637d-b4b0-4764-84c9-d3f95451f4c1reisendenkarte_20250716-165207.png;isWeek;2;2025-08-04T21:56:30.648504;8005767, 8000235, 8003411, 8005770, 8005778, 8005820, 8000038, 8000096, 8000630;2025-08-04T23:58:24.683695
1d5f0df1-128a-45df-9661-c56141b5c366;Stuttgart Hbf <> Zuffenhausen: Zug- und Haltausfälle;Von Montag, 25. August, 1.30 Uhr bis Samstag, 6. September 2025, 1.30 Uhr finden zwischen Nordbahnhof und Zuffenhausen diverse Arbeiten an der Leit- und Sicherungstechnik statt. Es kommt daher parallel zu den Einschränkungen der Stammstreckensperrung zu weiteren Fahrplanabweichungen auf den Linien S4, S5, S6 und S60.;"<ul><li>Die <strong>Linie S4 </strong>Stuttgart Hbf (oben) – Marbach(N)/Backnang hält in beiden Richtungen nicht am Nordbahnhof und in Feuerbach.</li><li>Die <strong>Linie S5 </strong>Stuttgart Hbf (oben) – Bietigheim-Bissingen hält in beiden Richtungen nicht am Nordbahnhof und in Feuerbach.</li><li>Die <strong>Linie S6</strong> verkehrt nur zwischen Weil der Stadt und Feuerbach.</li><li>Die <strong>Linie S60</strong> verkehrt nur zwischen Böblingen/Renningen und Zuffenhausen.</li></ul><p>Aufgrund der Stammstreckensperrung kommt es im genannten Zeitraum zu weiteren Einschränkungen und Fahrplanabweichungen im S-Bahn- und Regionalverkehr. Bitte informieren Sie sich hierzu auf stammstrecke.info</p><p>Bitte berücksichtigen Sie diese Abweichungen bei Ihrer Reiseplanung und informieren Sie sich vorab über Ihre Reiseverbindungen. Um keine kurzfristigen Änderungen zu verpassen, informieren Sie sich bitte auch unmittelbar vor Fahrtantritt in den digitalen Reiseauskunftsmedien unter&nbsp;bahn.de&nbsp;oder in der App DB Navigator.</p>";S 4, S 5, S 6, S 60;2025-08-25T01:30:00;2025-09-06T01:30:00;RisDisruptions;;Weiterführende Informationen;https://assets-ri.extranet.deutschebahn.com/regio_sbahn_stuttgart/2025-07-03/367d1c2c-6cfa-4bd4-b903-b5a12ec584fdreisendenkarte_20250703-183320.png;;2;2025-08-04T21:56:30.648504;8005767, 8005770, 8005778, 8000096;2025-08-04T23:58:24.683738
